VOLUME_GB,VALOR_UD,PROJETO,TIPO_PROCESSAMENTO,PONTOS_PROCESSAMENTO,PUBLICIDADE,PROGRAMA,TIPO_PROGRAMA,TECNOLOGIA,INICIO,TERMINO,IDADE,DATA_PUBLICIDADE,BLOCO,CAMPO,BACIA,CLASS_BACIA,EAD,OPERADORA
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_PSDM_D_RTM_FULL_VERSAO3,PSDM,5,Confidencial,R0302_LULA_BIAZ,Exclusivo,Sismica 3D,06/04/2018,21/12/2020,3,21/12/2025, ,TUPI,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_PSDM_D_RTM_FULL_VERSAO4,PSDM,5,Confidencial,R0302_LULA_BIAZ,Exclusivo,Sismica 3D,06/04/2018,21/12/2020,3,21/12/2025, ,TUPI,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_PSDM_D_RTM_FULL_VERSAO5,PSDM,5,Confidencial,R0302_LULA_BIAZ,Exclusivo,Sismica 3D,06/04/2018,21/12/2020,3,21/12/2025, ,TUPI,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_PSDM_D_RTM_FULL_VERSAO6,PSDM,5,Confidencial,R0302_LULA_BIAZ,Exclusivo,Sismica 3D,06/04/2018,21/12/2020,3,21/12/2025, ,TUPI,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_PSDM_D_RTM_FULL_VERSAO7,PSDM,5,Confidencial,R0302_LULA_BIAZ,Exclusivo,Sismica 3D,06/04/2018,21/12/2020,3,21/12/2025, ,TUPI,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_PSDM_D_RTM_FULL_VERSAO8,PSDM,5,Confidencial,R0302_LULA_BIAZ,Exclusivo,Sismica 3D,06/04/2018,21/12/2020,3,21/12/2025, ,TUPI,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_PSDM_D_RTM_FULL_VERSAO9,PSDM,5,Confidencial,R0302_LULA_BIAZ,Exclusivo,Sismica 3D,06/04/2018,21/12/2020,3,21/12/2025, ,TUPI,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_ITD_PSDM_D_K_V1,PSDM,5,Confidencial,R0302_LULA_BIAZ_ITD,Exclusivo,Sismica 3D,30/09/2020,03/03/2021,2,03/03/2026,multiplos, ,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_ITD_PSDM_D_K_V2,PSDM,5,Confidencial,R0302_LULA_BIAZ_ITD,Exclusivo,Sismica 3D,30/09/2020,03/03/2021,2,03/03/2026,multiplos, ,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_ITD_PSDM_D_K_V3,PSDM,5,Confidencial,R0302_LULA_BIAZ_ITD,Exclusivo,Sismica 3D,30/09/2020,03/03/2021,2,03/03/2026,multiplos, ,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_ITD_PSDM_D_K_V4,PSDM,5,Confidencial,R0302_LULA_BIAZ_ITD,Exclusivo,Sismica 3D,30/09/2020,03/03/2021,2,03/03/2026,multiplos, ,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_ITD_PSDM_D_K_V5,PSDM,5,Confidencial,R0302_LULA_BIAZ_ITD,Exclusivo,Sismica 3D,30/09/2020,03/03/2021,2,03/03/2026,multiplos, ,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_ITD_PSDM_D_K_V6,PSDM,5,Confidencial,R0302_LULA_BIAZ_ITD,Exclusivo,Sismica 3D,30/09/2020,03/03/2021,2,03/03/2026,multiplos, ,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_ITD_PSDM_D_RTM_V1,PSDM,5,Confidencial,R0302_LULA_BIAZ_ITD,Exclusivo,Sismica 3D,30/09/2020,03/03/2021,2,03/03/2026,multiplos, ,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_ITD_PSDM_D_RTM_V2,PSDM,5,Confidencial,R0302_LULA_BIAZ_ITD,Exclusivo,Sismica 3D,30/09/2020,03/03/2021,2,03/03/2026,multiplos, ,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_ITD_PSDM_D_RTM_V3,PSDM,5,Confidencial,R0302_LULA_BIAZ_ITD,Exclusivo,Sismica 3D,30/09/2020,03/03/2021,2,03/03/2026,multiplos, ,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_ITD_PSDM_D_RTM_V4,PSDM,5,Confidencial,R0302_LULA_BIAZ_ITD,Exclusivo,Sismica 3D,30/09/2020,03/03/2021,2,03/03/2026,multiplos, ,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_ITD_PSDM_D_RTM_V5,PSDM,5,Confidencial,R0302_LULA_BIAZ_ITD,Exclusivo,Sismica 3D,30/09/2020,03/03/2021,2,03/03/2026,multiplos, ,Santos,3,Petrobras,Petrobras
1.800.690.676,3.601.381.351,R0302_LULA_BIAZ_ITD_PSDM_D_RTM_V6,PSDM,5,Confidencial,R0302_LULA_BIAZ_ITD,Exclusivo,Sismica 3D,30/09/2020,03/03/2021,2,03/03/2026,multiplos, ,Santos,3,Petrobras,Petrobras
1.342.976.894,2.685.953.788,R0302_LULA_NORTE_LESTE_PSDM,PSDM,5,Publico,R0302_LULA_NORTE_LESTE,Exclusivo,Sismica 3D,02/05/2016,26/05/2017,6,26/05/2022, ,TUPI,Santos,3,Petrobras,Petrobras
5.918.260.208,1.183.652.042,R0302_PAPATERRA_MAROMBA_PSDM,PSDM,5,Publico,R0302_PAPATERRA_MAROMBA_PSDM,Exclusivo,Sismica 3D,10/03/2011,10/02/2012,11,10/02/2017, ,multiplos,Campos,3,CGG,Petrobras
757.687.558,1.515.375.116,R0302_PPT_MRB_PSTM_AVA_2010,PSTM,3.75,Publico,R0302_PPT_MRB_PSTM_AVA_2010,Exclusivo,Sismica 3D,24/08/2010,10/08/2011,12,10/08/2016, ,multiplos,Campos,3,PGS,Petrobras
0.581224729,1,R0303_2D_PN_ANGICAL_PSDM,PSDM,5,Publico,R0303_2D_PN_ANGICAL_PSDM,Exclusivo,Sismica 2D,23/04/2017,22/05/2017,6,22/05/2022,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.366663,1,R0303_2D_PN_ANGICAL_PSTM_PSTM,PSTM,3.75,Publico,R0303_2D_PN_ANGICAL_PSTM,Exclusivo,Sismica 2D,05/12/2014,02/06/2015,8,02/06/2020,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.366663,1,R0303_2D_PN_ANGICAL_PSTM_POSTSTM,POST-STM,2.5,Publico,R0303_2D_PN_ANGICAL_PSTM,Exclusivo,Sismica 2D,05/12/2014,02/06/2015,8,02/06/2020,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.3256846,1,R0303_2D_PN_ARAGUAINA_PSTM,PSTM,3.75,Publico,R0303_2D_PN_ARAGUAINA,Exclusivo,Sismica 2D,14/06/2015,13/07/2015,8,13/07/2020,PN-T-102, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.3256846,1,R0303_2D_PN_ARAGUAINA_POSTSTM,POST-STM,2.5,Publico,R0303_2D_PN_ARAGUAINA,Exclusivo,Sismica 2D,14/06/2015,13/07/2015,8,13/07/2020,PN-T-102, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.6350342,1,R0303_2D_PN_AXIXA_PSTM,PSTM,3.75,Publico,R0303_2D_PN_AXIXA,Exclusivo,Sismica 2D,07/12/2015,16/02/2016,7,16/02/2021,PN-T-85, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.6350342,1,R0303_2D_PN_AXIXA_POSTSTM,POST-STM,2.5,Publico,R0303_2D_PN_AXIXA,Exclusivo,Sismica 2D,07/12/2015,16/02/2016,7,16/02/2021,PN-T-85, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.5546402,1,R0303_2D_PN_BASILIOS_PSTM,PSTM,3.75,Publico,R0303_2D_PN_BASILIOS,Exclusivo,Sismica 2D,01/08/2015,14/09/2015,8,14/09/2020,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.5546402,1,R0303_2D_PN_BASILIOS_POSTSTM,POST-STM,2.5,Publico,R0303_2D_PN_BASILIOS,Exclusivo,Sismica 2D,01/08/2015,14/09/2015,8,14/09/2020,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.2047041,1,R0303_2D_PN_ESPERANTINOPOLIS_PSTM,PSTM,3.75,Publico,R0303_2D_PN_ESPERANTINOPOLIS,Exclusivo,Sismica 2D,01/07/2015,14/07/2015,8,14/07/2020,PN-T-67, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.2047041,1,R0303_2D_PN_ESPERANTINOPOLIS_POSTSTM,POST-STM,2.5,Publico,R0303_2D_PN_ESPERANTINOPOLIS,Exclusivo,Sismica 2D,01/07/2015,14/07/2015,8,14/07/2020,PN-T-67, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.1677654,1,R0303_2D_PN_FAZ_CHICOTE_PSTM,PSTM,3.75,Publico,R0303_2D_PN_FAZ_CHICOTE,Exclusivo,Sismica 2D,11/07/2014,14/05/2015,8,14/05/2020,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.1677654,1,R0303_2D_PN_FAZ_CHICOTE_POSTSTM,POST-STM,2.5,Publico,R0303_2D_PN_FAZ_CHICOTE,Exclusivo,Sismica 2D,11/07/2014,14/05/2015,8,14/05/2020,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.1668917,1,R0303_2D_PN_FAZ_CHICOTE_PSDM,PSDM,5,Publico,R0303_2D_PN_FAZ_CHICOTE_PSDM,Exclusivo,Sismica 2D,12/12/2014,14/05/2015,8,14/05/2020,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.3570205,1,R0303_2D_PN_FAZ_HAVANA_PSTM,PSTM,3.75,Publico,R0303_2D_PN_FAZ_HAVANA,Exclusivo,Sismica 2D,07/12/2015,13/01/2016,7,13/01/2021,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.3570205,1,R0303_2D_PN_FAZ_HAVANA_POSTSTM,POST-STM,2.5,Publico,R0303_2D_PN_FAZ_HAVANA,Exclusivo,Sismica 2D,07/12/2015,13/01/2016,7,13/01/2021,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.137499,1,R0303_2D_PN_FAZ_SANTA_IZABEL_PSTM,PSTM,3.75,Publico,R0303_2D_PN_FAZ_SANTA_IZABEL,Exclusivo,Sismica 2D,26/10/2014,05/03/2015,8,05/03/2020,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.137499,1,R0303_2D_PN_FAZ_SANTA_IZABEL_POSTSTM,POST-STM,2.5,Publico,R0303_2D_PN_FAZ_SANTA_IZABEL,Exclusivo,Sismica 2D,26/10/2014,05/03/2015,8,05/03/2020,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.2537979,1,R0303_2D_PN_FAZ_SANTA_VITORIA_PSTM,PSTM,3.75,Publico,R0303_2D_PN_FAZ_SANTA_VITORIA,Exclusivo,Sismica 2D,15/09/2014,06/05/2015,8,06/05/2020,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.2537979,1,R0303_2D_PN_FAZ_SANTA_VITORIA_POSTSTM,POST-STM,2.5,Publico,R0303_2D_PN_FAZ_SANTA_VITORIA,Exclusivo,Sismica 2D,15/09/2014,06/05/2015,8,06/05/2020,multiplos, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.355653167,1,R0303_2D_PN_FAZ_TIANGUAR,PSTM,3.75,Publico,R0303_2D_PN_FAZ_TIANGUAR,Exclusivo,Sismica 2D,01/10/2016,25/10/2016,7,25/10/2021,PN-T-48, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.355653167,1,R0303_2D_PN_FAZ_TIANGUAR_POSTSTM,POST-STM,2.5,Publico,R0303_2D_PN_FAZ_TIANGUAR,Exclusivo,Sismica 2D,01/10/2016,25/10/2016,7,25/10/2021,PN-T-48, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.22097565,1,R0303_2D_PN_MORADA_NOVA_PSDM,PSDM,5,Publico,R0303_2D_PN_MORADA_NOVA_PSDM,Exclusivo,Sismica 2D,28/05/2016,24/06/2016,7,24/06/2021,PN-T-49, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.315211267,1,R0303_2D_PN_MORADA_NOVA_PSTM,PSTM,3.75,Publico,R0303_2D_PN_MORADA_NOVA_PSTM,Exclusivo,Sismica 2D,28/05/2016,24/06/2016,7,24/06/2021,PN-T-49, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.315211267,1,R0303_2D_PN_MORADA_NOVA_PSTM_POSTSTM,POST-STM,2.5,Publico,R0303_2D_PN_MORADA_NOVA_PSTM,Exclusivo,Sismica 2D,28/05/2016,24/06/2016,7,24/06/2021,PN-T-49, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.1485644,1,R0303_2D_PN_SE_BOM_JESUS,PSTM,3.75,Publico,R0303_2D_PN_SE_BOM_JESUS,Exclusivo,Sismica 2D,15/09/2014,04/11/2014,9,04/11/2019,PN-T-68, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.1485644,1,R0303_2D_PN_SE_BOM_JESUS_POSTSTM,POST-STM,2.5,Publico,R0303_2D_PN_SE_BOM_JESUS,Exclusivo,Sismica 2D,15/09/2014,04/11/2014,9,04/11/2019,PN-T-68, ,Parnaiba,7,CPGeo,Parnaiba Gas Natural
0.3571742,1,R0303_3D_SABIA_JANDUIS_PSTM,PSTM,3.75,Publico,R0303_3D_SABIA_JANDUIS,Exclusivo,Sismica 3D,31/12/2014,02/04/2015,8,02/04/2020, ,multiplos,Potiguar,0,Georadar,Petrobras
1.458.306.339,2.916.612.678,R0306_3D_ALBACORA_OBC_PS_PSTM,PSTM,3.75,Publico,R0306_3D_ALBACORA_OBC_PS_PSTM,Exclusivo,Sismica 3D,25/01/2011,21/12/2011,12,21/12/2016, ,multiplos,Campos,3,CGG,Petrobras
0.0655992,1,R0306_3D_CORVINA_OBC_PP_PSDM_VEL,PSDM,5,Publico,R0306_3D_CORVINA_OBC_PP_PSDM,Exclusivo,Sismica 3D,10/07/2015,10/12/2015,8,10/12/2020, ,multiplos,Campos,3,Petrobras,Petrobras
18.838.872,1,R0306_3D_CORVINA_OBC_PP_PSDM,PSDM,5,Publico,R0306_3D_CORVINA_OBC_PP_PSDM,Exclusivo,Sismica 3D,10/07/2015,10/12/2015,8,10/12/2020, ,multiplos,Campos,3,Petrobras,Petrobras
2.199.184.916,1,R0306_3D_GAROUPA_OBC_PP_PSDM,PSDM,5,Publico,R0306_3D_GAROUPA_OBC_PP_PSDM,Exclusivo,Sismica 3D,21/01/2013,02/03/2014,9,02/03/2019, ,multiplos,Campos,3,CGG,Petrobras
1.624.943.627,1,R0306_3D_MARIMBA_OBC_PP_PSDM_PSDM,PSDM,5,Publico,R0306_3D_MARIMBA_OBC_PP_PSDM,Exclusivo,Sismica 3D,15/01/2013,20/10/2013,10,20/10/2018, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
2.293.663.273,1,R0306_3D_MARIMBA_OBC_PP_PSTM,PSTM,3.75,Publico,R0306_3D_MARIMBA_OBC_PP_PSTM,Exclusivo,Sismica 3D,05/03/2012,09/07/2012,11,09/07/2017, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
1.625.081.797,1,R0306_3D_MARIMBA_OBC_PS_PSDM,PSDM,5,Publico,R0306_3D_MARIMBA_OBC_PS_PSDM,Exclusivo,Sismica 3D,15/01/2013,20/10/2013,10,20/10/2018, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
2.200.369.628,1,R0306_3D_MARIMBA_OBC_PS_PSTM_PSTM,PSTM,3.75,Publico,R0306_3D_MARIMBA_OBC_PS_PSTM,Exclusivo,Sismica 3D,05/03/2012,20/10/2013,10,20/10/2018, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
32.979.375,1,R0306_3D_PARATI_PSDM_OBC_PP,PSDM,5,Publico,R0306_3D_PARATI_PSDM_OBC_PP,Exclusivo,Sismica 3D,15/03/2015,10/08/2015,8,10/08/2020, ,multiplos,Campos,3,Petrobras,Petrobras
32.979.375,1,R0306_3D_PARATI_PSDM_OBC_PP_VEL,PSDM,5,Publico,R0306_3D_PARATI_PSDM_OBC_PP,Exclusivo,Sismica 3D,15/03/2015,10/08/2015,8,10/08/2020, ,multiplos,Campos,3,Petrobras,Petrobras
1.653.566.255,330.713.251,R0306_3D_PSDM_OBC_ALBACORA_PSDM_D_K_AVA_0_9_VERSAO1,PSDM,5,Confidencial,R0306_3D_PSDM_OBC_ALBACORA,Exclusivo,Sismica 3D,03/07/2020,01/02/2021,2,01/02/2026, ,multiplos,Campos,3,Petrobras,Petrobras
1.653.566.255,330.713.251,R0306_3D_PSDM_OBC_ALBACORA_PSDM_D_K_AVA_0_9_VERSAO2,PSDM,5,Confidencial,R0306_3D_PSDM_OBC_ALBACORA,Exclusivo,Sismica 3D,03/07/2020,01/02/2021,2,01/02/2026, ,multiplos,Campos,3,Petrobras,Petrobras
1.653.566.255,330.713.251,R0306_3D_PSDM_OBC_ALBACORA_PSDM_D_K_AVA_9_18_VERSAO1,PSDM,5,Confidencial,R0306_3D_PSDM_OBC_ALBACORA,Exclusivo,Sismica 3D,03/07/2020,01/02/2021,2,01/02/2026, ,multiplos,Campos,3,Petrobras,Petrobras
1.653.566.255,330.713.251,R0306_3D_PSDM_OBC_ALBACORA_PSDM_D_K_AVA_9_18_VERSAO2,PSDM,5,Confidencial,R0306_3D_PSDM_OBC_ALBACORA,Exclusivo,Sismica 3D,03/07/2020,01/02/2021,2,01/02/2026, ,multiplos,Campos,3,Petrobras,Petrobras
1.653.566.255,330.713.251,R0306_3D_PSDM_OBC_ALBACORA_PSDM_D_K_AVA_18_27_VERSAO1,PSDM,5,Confidencial,R0306_3D_PSDM_OBC_ALBACORA,Exclusivo,Sismica 3D,03/07/2020,01/02/2021,2,01/02/2026, ,multiplos,Campos,3,Petrobras,Petrobras
1.653.566.255,330.713.251,R0306_3D_PSDM_OBC_ALBACORA_PSDM_D_K_AVA_18_27_VERSAO2,PSDM,5,Confidencial,R0306_3D_PSDM_OBC_ALBACORA,Exclusivo,Sismica 3D,03/07/2020,01/02/2021,2,01/02/2026, ,multiplos,Campos,3,Petrobras,Petrobras
1.653.566.255,330.713.251,R0306_3D_PSDM_OBC_ALBACORA_PSDM_D_K_AVA_27_36_VERSAO1,PSDM,5,Confidencial,R0306_3D_PSDM_OBC_ALBACORA,Exclusivo,Sismica 3D,03/07/2020,01/02/2021,2,01/02/2026, ,multiplos,Campos,3,Petrobras,Petrobras
1.653.566.255,330.713.251,R0306_3D_PSDM_OBC_ALBACORA_PSDM_D_K_AVA_27_36_VERSAO2,PSDM,5,Confidencial,R0306_3D_PSDM_OBC_ALBACORA,Exclusivo,Sismica 3D,03/07/2020,01/02/2021,2,01/02/2026, ,multiplos,Campos,3,Petrobras,Petrobras
1.653.566.255,330.713.251,R0306_3D_PSDM_OBC_ALBACORA_PSDM_D_K_VERSAO1,PSDM,5,Confidencial,R0306_3D_PSDM_OBC_ALBACORA,Exclusivo,Sismica 3D,03/07/2020,01/02/2021,2,01/02/2026, ,multiplos,Campos,3,Petrobras,Petrobras
1.653.566.255,330.713.251,R0306_3D_PSDM_OBC_ALBACORA_PSDM_D_K_VERSAO2,PSDM,5,Confidencial,R0306_3D_PSDM_OBC_ALBACORA,Exclusivo,Sismica 3D,03/07/2020,01/02/2021,2,01/02/2026, ,multiplos,Campos,3,Petrobras,Petrobras
1.653.566.255,330.713.251,R0306_3D_PSDM_OBC_ALBACORA_PSDM_D_K_VERSAO3,PSDM,5,Confidencial,R0306_3D_PSDM_OBC_ALBACORA,Exclusivo,Sismica 3D,03/07/2020,01/02/2021,2,01/02/2026, ,multiplos,Campos,3,Petrobras,Petrobras
1.653.566.255,330.713.251,R0306_3D_PSDM_OBC_ALBACORA_PSDM_D_K_VERSAO4,PSDM,5,Confidencial,R0306_3D_PSDM_OBC_ALBACORA,Exclusivo,Sismica 3D,03/07/2020,01/02/2021,2,01/02/2026, ,multiplos,Campos,3,Petrobras,Petrobras
6.299.017.038,1.259.803.408,R0306_4D_ALBACORA_HIBRIDO_2016_PSDM_BASE,PSDM,5,Publico,R0306_4D_ALBACORA_HIBRIDO_2016,Exclusivo,Sismica 3D,25/01/2016,28/08/2016,7,28/08/2021, ,multiplos,Campos,3,CGG,Petrobras
6.299.017.038,1.259.803.408,R0306_4D_ALBACORA_HIBRIDO_2016_PSDM_MON,PSDM,5,Publico,R0306_4D_ALBACORA_HIBRIDO_2016,Exclusivo,Sismica 3D,25/01/2016,28/08/2016,7,28/08/2021, ,multiplos,Campos,3,CGG,Petrobras
189.559.109,1,R0306_4D_BONITO_2002_2010_PSTM_BASE,PSTM,3.75,Publico,R0306_4D_BONITO_2002_2010,Exclusivo,Sismica 3D,06/09/2010,09/01/2012,11,09/01/2017,C-M-401,multiplos,Campos,3,CGG,Petrobras
189.559.109,1,R0306_4D_BONITO_2002_2010_PSTM_MONITOR,PSTM,3.75,Publico,R0306_4D_BONITO_2002_2010,Exclusivo,Sismica 3D,06/09/2010,09/01/2012,11,09/01/2017,C-M-401,multiplos,Campos,3,CGG,Petrobras
4.058.377.721,1,R0306_4D_CARAPEBA_2002_2010_PSDM_MONITOR,PSDM,5,Publico,R0306_4D_CARAPEBA_2002_2010,Exclusivo,Sismica 3D,20/03/2015,29/08/2016,7,29/08/2021, ,multiplos,Campos,3,CGG,Petrobras
4.058.377.721,1,R0306_4D_CARAPEBA_2002_2010_PSDM_BASE,PSDM,5,Publico,R0306_4D_CARAPEBA_2002_2010,Exclusivo,Sismica 3D,20/03/2015,29/08/2016,7,29/08/2021, ,multiplos,Campos,3,CGG,Petrobras
0.754721182,1,R0306_4D_MARIMBA_PP_2005_2010_PSTM_MON,PSTM,3.75,Publico,R0306_4D_MARIMBA_PP_2005_2010,Exclusivo,Sismica 3D,01/10/2011,20/10/2013,10,20/10/2018, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
0.754721182,1,R0306_4D_MARIMBA_PP_2005_2010_PSTM_BASE,PSTM,3.75,Publico,R0306_4D_MARIMBA_PP_2005_2010,Exclusivo,Sismica 3D,01/10/2011,20/10/2013,10,20/10/2018, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
0.782037039,1,R0306_4D_MARIMBA_PS_2005_2010_MONITOR,PSTM,3.75,Publico,R0306_4D_MARIMBA_PS_2005_2010,Exclusivo,Sismica 2D,01/10/2011,20/10/2013,10,20/10/2018, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
127.943.884,1,R0306_4D_MARIMBA_PS_2005_2010_PSTM_BASE,PSTM,3.75,Publico,R0306_4D_MARIMBA_PS_2005_2010,Exclusivo,Sismica 2D,01/10/2011,20/10/2013,10,20/10/2018, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
8.169.241.485,1.633.848.297,R0306_4D_MARLIM_2005_2010_PSDM_BASE,PSDM,5,Publico,R0306_4D_MARLIM_2005_2010,Exclusivo,Sismica 3D,02/09/2015,08/02/2017,6,08/02/2022, ,multiplos,Campos,3,CGG,Petrobras
8.169.241.485,1.633.848.297,R0306_4D_MARLIM_2005_2010_PSDM_MONITOR,PSDM,5,Publico,R0306_4D_MARLIM_2005_2010,Exclusivo,Sismica 3D,02/09/2015,08/02/2017,6,08/02/2022, ,multiplos,Campos,3,CGG,Petrobras
2.750.463.058,5.500.926.117,R0306_ALBACORA_FORNO_PSDM_FWI_PP-DW_D_RTM_AVA_0_9_VERSAO1,PSDM,5,Confidencial,R0306_ALBACORA_FORNO_PSDM_FWI,Exclusivo,Sismica 3D,30/01/2018,11/09/2020,3,11/09/2025, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
2.750.463.058,5.500.926.117,R0306_ALBACORA_FORNO_PSDM_FWI_PP-DW_D_RTM_AVA_0_9_VERSAO2,PSDM,5,Confidencial,R0306_ALBACORA_FORNO_PSDM_FWI,Exclusivo,Sismica 3D,30/01/2018,11/09/2020,3,11/09/2025, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
2.750.463.058,5.500.926.117,R0306_ALBACORA_FORNO_PSDM_FWI_PP-DW_D_RTM_AVA_9_18_VERSAO1,PSDM,5,Confidencial,R0306_ALBACORA_FORNO_PSDM_FWI,Exclusivo,Sismica 3D,30/01/2018,11/09/2020,3,11/09/2025, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
2.750.463.058,5.500.926.117,R0306_ALBACORA_FORNO_PSDM_FWI_PP-DW_D_RTM_AVA_9_18_VERSAO2,PSDM,5,Confidencial,R0306_ALBACORA_FORNO_PSDM_FWI,Exclusivo,Sismica 3D,30/01/2018,11/09/2020,3,11/09/2025, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
2.750.463.058,5.500.926.117,R0306_ALBACORA_FORNO_PSDM_FWI_PP-DW_D_RTM_AVA_18_27_VERSAO1,PSDM,5,Confidencial,R0306_ALBACORA_FORNO_PSDM_FWI,Exclusivo,Sismica 3D,30/01/2018,11/09/2020,3,11/09/2025, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
2.750.463.058,5.500.926.117,R0306_ALBACORA_FORNO_PSDM_FWI_PP-DW_D_RTM_AVA_18_27_VERSAO2,PSDM,5,Confidencial,R0306_ALBACORA_FORNO_PSDM_FWI,Exclusivo,Sismica 3D,30/01/2018,11/09/2020,3,11/09/2025, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
2.750.463.058,5.500.926.117,R0306_ALBACORA_FORNO_PSDM_FWI_PP-DW_D_RTM_AVA_27_36_VERSAO1,PSDM,5,Confidencial,R0306_ALBACORA_FORNO_PSDM_FWI,Exclusivo,Sismica 3D,30/01/2018,11/09/2020,3,11/09/2025, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
2.750.463.058,5.500.926.117,R0306_ALBACORA_FORNO_PSDM_FWI_PP-DW_D_RTM_AVA_27_36_VERSAO2,PSDM,5,Confidencial,R0306_ALBACORA_FORNO_PSDM_FWI,Exclusivo,Sismica 3D,30/01/2018,11/09/2020,3,11/09/2025, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
2.750.463.058,5.500.926.117,R0306_ALBACORA_FORNO_PSDM_FWI_PP-DW_D_RTM_FULL_VERSAO1,PSDM,5,Confidencial,R0306_ALBACORA_FORNO_PSDM_FWI,Exclusivo,Sismica 3D,30/01/2018,11/09/2020,3,11/09/2025, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
2.750.463.058,5.500.926.117,R0306_ALBACORA_FORNO_PSDM_FWI_PP-DW_D_RTM_FULL_VERSAO2,PSDM,5,Confidencial,R0306_ALBACORA_FORNO_PSDM_FWI,Exclusivo,Sismica 3D,30/01/2018,11/09/2020,3,11/09/2025, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
