VOLUME_GB,VALOR_UD,PROJETO,TIPO_PROCESSAMENTO,PUBLICIDADE,PROGRAMA,TIPO_PROGRAMA,TECNOLOGIA,INICIO,TERMINO,IDADE,DATA_PUBLICIDADE,BLOCO,CAMPO,BACIA,EAD,OPERADORA,PONTOS_BACIA,PONTOS_PROC,PONTOS_TEC,PONTOS_TIME
16.93197115,3.38639423,R0264_SEAL_PSDM_BIAZI_FARFAN_D_K,PSDM,Confidencial,R0264_SEAL_PSDM_BIAZI_FARFAN,Exclusivo,Sismica 3D,01/08/2018,02/09/2019,4,02/09/2024, ,multiplos,Sergipe,Petrobras,Petrobras,1,-0.8,1,0.5
16.93197115,3.38639423,R0264_SEAL_PSDM_BIAZI_FARFAN_D_K_10_22,PSDM,Confidencial,R0264_SEAL_PSDM_BIAZI_FARFAN,Exclusivo,Sismica 3D,01/08/2018,02/09/2019,4,02/09/2024, ,multiplos,Sergipe,Petrobras,Petrobras,1,-0.8,1,0.5
16.93197115,3.38639423,R0264_SEAL_PSDM_BIAZI_FARFAN_D_K_20_32,PSDM,Confidencial,R0264_SEAL_PSDM_BIAZI_FARFAN,Exclusivo,Sismica 3D,01/08/2018,02/09/2019,4,02/09/2024, ,multiplos,Sergipe,Petrobras,Petrobras,1,-0.8,1,0.5
16.93197115,3.38639423,R0264_SEAL_PSDM_BIAZI_FARFAN_D_K_3_12,PSDM,Confidencial,R0264_SEAL_PSDM_BIAZI_FARFAN,Exclusivo,Sismica 3D,01/08/2018,02/09/2019,4,02/09/2024, ,multiplos,Sergipe,Petrobras,Petrobras,1,-0.8,1,0.5
16.93197115,3.38639423,R0264_SEAL_PSDM_BIAZI_FARFAN_D_K_30_42,PSDM,Confidencial,R0264_SEAL_PSDM_BIAZI_FARFAN,Exclusivo,Sismica 3D,01/08/2018,02/09/2019,4,02/09/2024, ,multiplos,Sergipe,Petrobras,Petrobras,1,-0.8,1,0.5
4.6207516,1,R0264_SUL_DE_TUPI,PSDM,Publico,R0264_SUL_DE_TUPI,Exclusivo,Sismica 3D,01/11/2012,30/01/2013,10,30/01/2018,TUPI_SUL, ,Santos,Petrobras,Petrobras,0.9,-0.8,1,0.6
31.56086312,6.312172623,R0264_TRES_MARIAS_KPSDM,PSDM,Confidencial,R0264_TRES_MARIAS,Nao-Exclusivo,Sismica 3D,01/11/2019,25/07/2021,2,25/07/2034, , ,Santos,CGG,,0.9,-0.8,1,0.5
46.9458489,9.389169781,R0264_TRES_MARIAS_RTM,PSDM,Confidencial,R0264_TRES_MARIAS,Nao-Exclusivo,Sismica 3D,01/11/2019,25/07/2021,2,25/07/2034, , ,Santos,CGG,,0.9,-0.8,1,0.5
18.2013711,3.64027422,R0265_MARLIM_LESTE_04A_3D,PSTM,Publico,R0265_MARLIM_LESTE_04A_3D,Exclusivo,Sismica 3D,28/02/2012,04/01/2013,10,04/01/2018, ,multiplos,Campos,PGS,Petrobras,0.9,-0.5,1,0.6
23.3512786,4.67025572,R0267_LESTE_MOSQUEIRO_04A_PSTM,PSTM,Publico,R0267_LESTE_MOSQUEIRO_04A,Exclusivo,Sismica 3D,24/03/2014,18/08/2014,9,18/08/2019,multiplos,multiplos,Sergipe,WesternGeco Servicos,Petrobras,1,-0.5,1,0.6
120.7127559,24.14255118,R0268_0327_BM_S_50_PSDM_TRIAZ_D_K,PSDM,Confidencial,R0268_0327_BM_S_50_PSDM_TRIAZ,Exclusivo,Sismica 3D,13/10/2020,07/04/2022,1,07/04/2027, , ,Santos,PGS SUPORTE LTDA.,Petrobras,0.9,-0.8,1,0.5
18.77811635,3.755623269,R0268_0327_BM_S_50_PSDM_TRIAZ_D_LSRTM,PSDM,Confidencial,R0268_0327_BM_S_50_PSDM_TRIAZ,Exclusivo,Sismica 3D,13/10/2020,07/04/2022,1,07/04/2027, , ,Santos,PGS SUPORTE LTDA.,Petrobras,0.9,-0.8,1,0.5
97.05407386,19.41081477,R0268_0327_BM_S_50_PSDM_TRIAZ_D_RTM,PSDM,Confidencial,R0268_0327_BM_S_50_PSDM_TRIAZ,Exclusivo,Sismica 3D,13/10/2020,07/04/2022,1,07/04/2027, , ,Santos,PGS SUPORTE LTDA.,Petrobras,0.9,-0.8,1,0.5
22.68142506,4.536285012,R0268_0327_BM_S_50_SAG_3AZ_D_K_V1,PSDM,Confidencial,R0268_0327_BM_S_50_SAG_3AZ,Exclusivo,Sismica 3D,07/02/2020,30/03/2020,3,30/03/2025, ,PA_1BRSA1063SPS_S-M-623,Santos,Petrobras,Petrobras,0.9,-0.8,1,0.5
22.68142506,4.536285012,R0268_0327_BM_S_50_SAG_3AZ_D_K_V2,PSDM,Confidencial,R0268_0327_BM_S_50_SAG_3AZ,Exclusivo,Sismica 3D,07/02/2020,30/03/2020,3,30/03/2025, ,PA_1BRSA1063SPS_S-M-623,Santos,Petrobras,Petrobras,0.9,-0.8,1,0.5
55.85214758,11.17042952,R0268_0327_BM_S_50_SAG_3AZ_D_RTM_ITD_INT_V1,PSDM,Confidencial,R0268_0327_BM_S_50_SAG_3AZ,Exclusivo,Sismica 3D,07/02/2020,30/03/2020,3,30/03/2025, ,PA_1BRSA1063SPS_S-M-623,Santos,Petrobras,Petrobras,0.9,-0.8,1,0.5
55.85214758,11.17042952,R0268_0327_BM_S_50_SAG_3AZ_D_RTM_ITD_INT_V2,PSDM,Confidencial,R0268_0327_BM_S_50_SAG_3AZ,Exclusivo,Sismica 3D,07/02/2020,30/03/2020,3,30/03/2025, ,PA_1BRSA1063SPS_S-M-623,Santos,Petrobras,Petrobras,0.9,-0.8,1,0.5
22.68142506,4.536285012,R0268_0327_BM_S_50_SAG_3AZ_D_RTM_V1,PSDM,Confidencial,R0268_0327_BM_S_50_SAG_3AZ,Exclusivo,Sismica 3D,07/02/2020,30/03/2020,3,30/03/2025, ,PA_1BRSA1063SPS_S-M-623,Santos,Petrobras,Petrobras,0.9,-0.8,1,0.5
22.68142506,4.536285012,R0268_0327_BM_S_50_SAG_3AZ_D_RTM_V2,PSDM,Confidencial,R0268_0327_BM_S_50_SAG_3AZ,Exclusivo,Sismica 3D,07/02/2020,30/03/2020,3,30/03/2025, ,PA_1BRSA1063SPS_S-M-623,Santos,Petrobras,Petrobras,0.9,-0.8,1,0.5
3.958265606,1,R0268_3D_BCAM_40_MANATI,PSTM,Publico,R0268_3D_BCAM_40_MANATI,Exclusivo,Sismica 3D,14/12/2012,18/04/2013,10,18/04/2018, ,multiplos,Camamu,Petrobras,Petrobras,0.48,-0.5,1,0.6
1.496273957,1,R0268_3D_PSDM_BAZ,PSDM,Publico,R0268_3D_PSDM_BAZ,Exclusivo,Sismica 3D,04/09/2017,15/03/2018,5,15/03/2023,BC-60,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
37.75366059,7.550732117,R0268_3D_PSDM_BM_CAL_12,PSDM,Publico,R0268_3D_PSDM_BM_CAL_12,Exclusivo,Sismica 3D,28/01/2017,24/05/2018,5,24/05/2023,multiplos, ,multiplas,Petrobras,Petrobras,0.12,-0.8,1,0.5
13.23512391,2.647024783,R0268_3D_PSDM_HD_COMPLEX_ABL_PSDM_T_K_AVA_0_11_VERSAO1,PSDM,Confidencial,R0268_3D_PSDM_HD_COMPLEX_ABL,Exclusivo,Sismica 3D,30/12/2019,07/08/2020,3,07/08/2025, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
13.23512391,2.647024783,R0268_3D_PSDM_HD_COMPLEX_ABL_PSDM_T_K_AVA_0_11_VERSAO2,PSDM,Confidencial,R0268_3D_PSDM_HD_COMPLEX_ABL,Exclusivo,Sismica 3D,30/12/2019,07/08/2020,3,07/08/2025, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
13.23512391,2.647024783,R0268_3D_PSDM_HD_COMPLEX_ABL_PSDM_T_K_AVA_18_27_VERSAO1,PSDM,Confidencial,R0268_3D_PSDM_HD_COMPLEX_ABL,Exclusivo,Sismica 3D,30/12/2019,07/08/2020,3,07/08/2025, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
13.23512391,2.647024783,R0268_3D_PSDM_HD_COMPLEX_ABL_PSDM_T_K_AVA_18_27_VERSAO2,PSDM,Confidencial,R0268_3D_PSDM_HD_COMPLEX_ABL,Exclusivo,Sismica 3D,30/12/2019,07/08/2020,3,07/08/2025, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
13.23512391,2.647024783,R0268_3D_PSDM_HD_COMPLEX_ABL_PSDM_T_K_AVA_27_36_VERSAO1,PSDM,Confidencial,R0268_3D_PSDM_HD_COMPLEX_ABL,Exclusivo,Sismica 3D,30/12/2019,07/08/2020,3,07/08/2025, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
13.23512391,2.647024783,R0268_3D_PSDM_HD_COMPLEX_ABL_PSDM_T_K_AVA_27_36_VERSAO2,PSDM,Confidencial,R0268_3D_PSDM_HD_COMPLEX_ABL,Exclusivo,Sismica 3D,30/12/2019,07/08/2020,3,07/08/2025, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
13.23512391,2.647024783,R0268_3D_PSDM_HD_COMPLEX_ABL_PSDM_T_K_AVA_9_18_VERSAO1,PSDM,Confidencial,R0268_3D_PSDM_HD_COMPLEX_ABL,Exclusivo,Sismica 3D,30/12/2019,07/08/2020,3,07/08/2025, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
13.23512391,2.647024783,R0268_3D_PSDM_HD_COMPLEX_ABL_PSDM_T_K_AVA_9_18_VERSAO2,PSDM,Confidencial,R0268_3D_PSDM_HD_COMPLEX_ABL,Exclusivo,Sismica 3D,30/12/2019,07/08/2020,3,07/08/2025, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
13.23512391,2.647024783,R0268_3D_PSDM_HD_COMPLEX_ABL_PSDM_T_K_FULL_VERSAO1,PSDM,Confidencial,R0268_3D_PSDM_HD_COMPLEX_ABL,Exclusivo,Sismica 3D,30/12/2019,07/08/2020,3,07/08/2025, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
13.23512391,2.647024783,R0268_3D_PSDM_HD_COMPLEX_ABL_PSDM_T_K_FULL_VERSAO2,PSDM,Confidencial,R0268_3D_PSDM_HD_COMPLEX_ABL,Exclusivo,Sismica 3D,30/12/2019,07/08/2020,3,07/08/2025, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
2.242186073,1,R0268_3D_PSDM_HD_GOLFINHO_FAR_V1,PSDM,Confidencial,R0268_3D_PSDM_HD_GOLFINHO,Exclusivo,Sismica 3D,06/08/2018,26/02/2019,4,26/02/2024, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.8,1,0.5
2.242186073,1,R0268_3D_PSDM_HD_GOLFINHO_FULL_V1,PSDM,Confidencial,R0268_3D_PSDM_HD_GOLFINHO,Exclusivo,Sismica 3D,06/08/2018,26/02/2019,4,26/02/2024, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.8,1,0.5
2.242186073,1,R0268_3D_PSDM_HD_GOLFINHO_FULL_V2,PSDM,Confidencial,R0268_3D_PSDM_HD_GOLFINHO,Exclusivo,Sismica 3D,06/08/2018,26/02/2019,4,26/02/2024, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.8,1,0.5
2.242186073,1,R0268_3D_PSDM_HD_GOLFINHO_MID_V1,PSDM,Confidencial,R0268_3D_PSDM_HD_GOLFINHO,Exclusivo,Sismica 3D,06/08/2018,26/02/2019,4,26/02/2024, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.8,1,0.5
2.242186073,1,R0268_3D_PSDM_HD_GOLFINHO_NEAR_V1,PSDM,Confidencial,R0268_3D_PSDM_HD_GOLFINHO,Exclusivo,Sismica 3D,06/08/2018,26/02/2019,4,26/02/2024, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.8,1,0.5
2.242186073,1,R0268_3D_PSDM_HD_GOLFINHO_UFAR_V1,PSDM,Confidencial,R0268_3D_PSDM_HD_GOLFINHO,Exclusivo,Sismica 3D,06/08/2018,26/02/2019,4,26/02/2024, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.8,1,0.5
6.167722948,1.23354459,R0268_3D_PSDM_HD_OESTE_GLF_T_K_AVA_0_9,PSDM,Confidencial,R0268_3D_PSDM_HD_OESTE_GLF,Exclusivo,Sismica 3D,09/08/2019,10/09/2019,4,10/09/2024, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.8,1,0.5
6.167722948,1.23354459,R0268_3D_PSDM_HD_OESTE_GLF_T_K_AVA_18_27,PSDM,Confidencial,R0268_3D_PSDM_HD_OESTE_GLF,Exclusivo,Sismica 3D,09/08/2019,10/09/2019,4,10/09/2024, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.8,1,0.5
6.167722948,1.23354459,R0268_3D_PSDM_HD_OESTE_GLF_T_K_AVA_27_36,PSDM,Confidencial,R0268_3D_PSDM_HD_OESTE_GLF,Exclusivo,Sismica 3D,09/08/2019,10/09/2019,4,10/09/2024, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.8,1,0.5
6.167722948,1.23354459,R0268_3D_PSDM_HD_OESTE_GLF_T_K_AVA_9_18,PSDM,Confidencial,R0268_3D_PSDM_HD_OESTE_GLF,Exclusivo,Sismica 3D,09/08/2019,10/09/2019,4,10/09/2024, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.8,1,0.5
6.167722948,1.23354459,R0268_3D_PSDM_HD_OESTE_GLF_VERSAO1,PSDM,Confidencial,R0268_3D_PSDM_HD_OESTE_GLF,Exclusivo,Sismica 3D,09/08/2019,10/09/2019,4,10/09/2024, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.8,1,0.5
6.167722948,1.23354459,R0268_3D_PSDM_HD_OESTE_GLF_VERSAO2,PSDM,Confidencial,R0268_3D_PSDM_HD_OESTE_GLF,Exclusivo,Sismica 3D,09/08/2019,10/09/2019,4,10/09/2024, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.8,1,0.5
41.29995001,8.259990003,R0268_3D_PSDM_HDJUB_CAX_PIRA,PSDM,Publico,R0268_3D_PSDM_HDJUB_CAX_PIRA,Exclusivo,Sismica 3D,23/05/2016,05/06/2017,6,05/06/2022, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.6
84.12547061,16.82509412,R0268_3D_PSDM_HDJUB_CAX_PIRA_3_PSDM,PSDM,Confidencial,R0268_3D_PSDM_HDJUB_CAX_PIRA_3,Exclusivo,Sismica 3D,05/10/2019,19/05/2021,2,19/05/2026, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
40.72145201,8.144290402,R0268_3D_PSDM_HDJUB_CAX_PIRAII_T_K_AVA_0_9,PSDM,Confidencial,R0268_3D_PSDM_HDJUB_CAX_PIRAII,Exclusivo,Sismica 3D,15/11/2018,04/09/2019,4,04/09/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
40.72145201,8.144290402,R0268_3D_PSDM_HDJUB_CAX_PIRAII_T_K_AVA_18_27,PSDM,Confidencial,R0268_3D_PSDM_HDJUB_CAX_PIRAII,Exclusivo,Sismica 3D,15/11/2018,04/09/2019,4,04/09/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
40.72145201,8.144290402,R0268_3D_PSDM_HDJUB_CAX_PIRAII_T_K_AVA_27_36,PSDM,Confidencial,R0268_3D_PSDM_HDJUB_CAX_PIRAII,Exclusivo,Sismica 3D,15/11/2018,04/09/2019,4,04/09/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
40.72145201,8.144290402,R0268_3D_PSDM_HDJUB_CAX_PIRAII_T_K_AVA_36_45,PSDM,Confidencial,R0268_3D_PSDM_HDJUB_CAX_PIRAII,Exclusivo,Sismica 3D,15/11/2018,04/09/2019,4,04/09/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
40.72145201,8.144290402,R0268_3D_PSDM_HDJUB_CAX_PIRAII_T_K_AVA_9_18,PSDM,Confidencial,R0268_3D_PSDM_HDJUB_CAX_PIRAII,Exclusivo,Sismica 3D,15/11/2018,04/09/2019,4,04/09/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
40.72145201,8.144290402,R0268_3D_PSDM_HDJUB_CAX_PIRAII_VERSAO1,PSDM,Confidencial,R0268_3D_PSDM_HDJUB_CAX_PIRAII,Exclusivo,Sismica 3D,15/11/2018,04/09/2019,4,04/09/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
40.72145201,8.144290402,R0268_3D_PSDM_HDJUB_CAX_PIRAII_VERSAO2,PSDM,Confidencial,R0268_3D_PSDM_HDJUB_CAX_PIRAII,Exclusivo,Sismica 3D,15/11/2018,04/09/2019,4,04/09/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
2.242186073,1,R0268_3D_PSTM_HD_GOLFINHO_FAR_V1,PSTM,Confidencial,R0268_3D_PSTM_HD_GOLFINHO,Exclusivo,Sismica 3D,30/06/2018,23/11/2018,5,23/11/2023, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.5,1,0.5
2.242186073,1,R0268_3D_PSTM_HD_GOLFINHO_FULL_V1,PSTM,Confidencial,R0268_3D_PSTM_HD_GOLFINHO,Exclusivo,Sismica 3D,30/06/2018,23/11/2018,5,23/11/2023, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.5,1,0.5
2.242186073,1,R0268_3D_PSTM_HD_GOLFINHO_FULL_V2,PSTM,Confidencial,R0268_3D_PSTM_HD_GOLFINHO,Exclusivo,Sismica 3D,30/06/2018,23/11/2018,5,23/11/2023, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.5,1,0.5
2.242186073,1,R0268_3D_PSTM_HD_GOLFINHO_MID_V1,PSTM,Confidencial,R0268_3D_PSTM_HD_GOLFINHO,Exclusivo,Sismica 3D,30/06/2018,23/11/2018,5,23/11/2023, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.5,1,0.5
2.242186073,1,R0268_3D_PSTM_HD_GOLFINHO_NEAR_V1,PSTM,Confidencial,R0268_3D_PSTM_HD_GOLFINHO,Exclusivo,Sismica 3D,30/06/2018,23/11/2018,5,23/11/2023, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.5,1,0.5
2.242186073,1,R0268_3D_PSTM_HD_GOLFINHO_UFAR_V1,PSTM,Confidencial,R0268_3D_PSTM_HD_GOLFINHO,Exclusivo,Sismica 3D,30/06/2018,23/11/2018,5,23/11/2023, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.5,1,0.5
80.54396013,16.10879203,R0268_3D_RO_BIAZI_ATRIBUTOS_ITERDEC_INTEGRADO_V1,PSDM,Confidencial,R0268_3D_RO_BIAZI_ATRIBUTOS,Exclusivo,Sismica 3D,15/03/2019,29/05/2019,4,29/05/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
48.89809456,9.779618912,R0268_3D_RO_BIAZI_ATRIBUTOS_ITERDEC_INTEGRADO_V2,PSDM,Confidencial,R0268_3D_RO_BIAZI_ATRIBUTOS,Exclusivo,Sismica 3D,15/03/2019,29/05/2019,4,29/05/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
80.54396013,16.10879203,R0268_3D_RO_BIAZI_ATRIBUTOS_ITERDEC_V1,PSDM,Confidencial,R0268_3D_RO_BIAZI_ATRIBUTOS,Exclusivo,Sismica 3D,15/03/2019,29/05/2019,4,29/05/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
48.89809456,9.779618912,R0268_3D_RO_BIAZI_ATRIBUTOS_ITERDEC_V2,PSDM,Confidencial,R0268_3D_RO_BIAZI_ATRIBUTOS,Exclusivo,Sismica 3D,15/03/2019,29/05/2019,4,29/05/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
80.54396013,16.10879203,R0268_3D_RO_BIAZI_ATRIBUTOS_TECVAROT_V1,PSDM,Confidencial,R0268_3D_RO_BIAZI_ATRIBUTOS,Exclusivo,Sismica 3D,15/03/2019,29/05/2019,4,29/05/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
48.89809456,9.779618912,R0268_3D_RO_BIAZI_ATRIBUTOS_TECVAROT_V2,PSDM,Confidencial,R0268_3D_RO_BIAZI_ATRIBUTOS,Exclusivo,Sismica 3D,15/03/2019,29/05/2019,4,29/05/2024, ,multiplos,Campos,Petrobras,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_AVA_04_16_PP-UP_AZ_000,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
80.64486697,16.12897339,R0268_3D_RONCADOR_BIAZI_PSDM_K_AVA_04_16_AZ_090,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
80.64486697,16.12897339,R0268_3D_RONCADOR_BIAZI_PSDM_K_AVA_12_24_AZ_090,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_AVA_12_24_PP-UP_AZ_000,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
80.64486697,16.12897339,R0268_3D_RONCADOR_BIAZI_PSDM_K_AVA_20_32_AZ_090,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_AVA_20_32_PP-UP_AZ_000,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
80.64486697,16.12897339,R0268_3D_RONCADOR_BIAZI_PSDM_K_AVA_28_40_AZ_090,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_AVA_28_40_PP-UP_AZ_000,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
80.64486697,16.12897339,R0268_3D_RONCADOR_BIAZI_PSDM_K_AZ_090,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_PP_AZ_000_090,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_PP_AZ_000_090_04_16,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_PP_AZ_000_090_12_24,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_PP_AZ_000_090_20_32,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_PP_AZ_000_090_28_40,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_PP_DW_UP_AZ_000,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_PP_DW_UP_AZ_000_04_16,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_PP_DW_UP_AZ_000_12_24,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_PP_DW_UP_AZ_000_20_32,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_PP_DW_UP_AZ_000_28_40,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_PP-DW_AZ_000,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
18.16573147,3.633146295,R0268_3D_RONCADOR_BIAZI_PSDM_K_PP-DW_AZ_000_12_24,PSDM,Confidencial,R0268_3D_RONCADOR_BIAZI,Exclusivo,Sismica 3D,02/06/2017,15/10/2018,5,15/10/2023, ,RONCADOR,Campos,PGS,Petrobras,0.9,-0.8,1,0.5
